ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Cluster_Label
66,4.9798336256836375,42.05808685453286,-56.81340003804954,9.146533230659074,8.884229290145944,-78.66781837903679,4
67,-13.063863527195595,-26.33219166606136,23.59816203891397,-53.74132343184745,-24.67053543468253,-20.19972073817241,0
68,-12.856638953963593,-39.17523948334271,8.735618338492987,-52.61519927512409,-32.773413771894504,-17.136066424539166,0
69,35.76623688703683,-35.80595011108183,-43.19336340122631,-45.264251876331,-35.23077035917704,0.2730550968528984,3
70,57.08484245489805,-44.65018528468136,-40.48516051584142,-48.575456620173455,-28.739140292942245,-3.4382709390440054,3
71,-23.129619712305523,68.27045284462105,36.01350126672642,8.17809437587333,-47.78735895392389,-56.56933883352589,1
72,-72.67972165444088,57.70515390256812,16.685151422257952,24.300816016760425,-73.86853876877917,62.97522566422392,6
73,-14.7740512210652,74.85187399743091,44.72226883038999,3.7118974459631815,-59.35316834197995,-47.21576436975488,1
74,1.3228392796549002,78.1227602522846,26.269546475500228,5.9362008691386485,-49.60006693983533,-49.14599028657902,1
75,-28.20685725019501,-65.29861987629045,20.541160632993808,-17.188727236923945,-60.51249608567812,-0.4085069054941351,2
76,18.44620134484676,-52.59162969371334,-63.694992901752194,77.6378150014763,75.31617476276053,39.22093194245288,7
77,44.33258729735891,-30.07718129313016,-57.5678678243898,-43.99425014215208,-36.322245363384496,6.547790226134216,3
78,-21.471545277138297,78.99366526646706,35.036020777766666,20.978362835686006,-54.55058976717417,-41.31020105363213,1
79,-4.543415847061938,66.40375526043384,51.65805821209444,21.002144938785456,-62.72435548382656,-51.478607003547566,1
80,24.67574615564332,-41.20935282763092,-57.35153342280454,60.490936260676136,79.81400266429935,47.3993889922217,5
81,50.34386825394312,-44.98109710017772,-54.95185959379469,-46.03775762001215,-13.084596783818697,7.324948596541747,3
82,49.72705637592682,-44.75631977635437,-66.20150071331832,-45.16590297947541,-23.736802511756437,19.209659010009343,3
83,-23.66205106210947,68.08115729068287,29.0825726736596,16.770682823127178,-47.48667321970203,-48.56930777421552,1
84,-4.722511808421004,51.78919617310162,-44.86784607181026,-0.8291255972677609,14.010454120524066,-57.86729663778853,4
85,-68.168901537486,61.547620885897096,18.15746911943504,42.001557162989016,-74.76602034309761,79.3738290951152,6
86,55.30714086031361,-47.05663518846825,-45.55560671708588,-45.18545199870394,-40.082521509450736,1.1165612596640098,3
87,-1.76909296409608,47.9064256748494,-46.15899988107252,3.1915078546747004,23.65651062156581,-63.77920112593891,4
88,61.279805657351474,-39.862019875674974,-56.95954389750528,-59.95621425041768,-25.62440579999156,8.01657557448894,3
89,-19.26169168597723,-31.235233692735147,24.757642861343957,-68.48929440631267,-33.91144356550041,-24.832278694444536,0
90,-20.732425797950096,-64.8857509890232,39.35648315521617,-13.451068244833582,-70.61354245173439,2.8044609552678743,2
91,-28.199810346680326,-77.58183758193958,25.418878245387894,-8.99594511699214,-52.03924188867679,6.134011834478208,2
92,1.969858352553912,-27.68680483885855,13.559531923547077,-65.20982085725417,-29.934602179538285,-12.007518604148371,0
93,-60.62386399541511,60.00091482782794,7.951978338734518,33.01270389161569,-81.22162244152342,71.2989038348178,6
94,-78.94948517581031,41.57333355183208,20.235634050118332,37.17848626311711,-76.23959942280004,63.46891874157453,6
95,-16.821790720409243,59.86525214103087,26.67168828638032,12.662822759190355,-47.84323672288134,-48.81178225346683,1
96,-60.47920679769885,54.89627975434183,14.869005691986974,34.705315004889925,-76.93216445006396,66.92219354939101,6
97,16.478480931112102,-58.75413626637898,-68.53455754005823,68.35565277648679,76.18633823178855,44.31234954142831,5
98,-23.166065409488947,75.89034034032595,20.178432533530508,14.743550667336368,-65.31588589580832,-59.36219676666763,1
99,47.78760097463747,-46.45000707255731,-49.171931728347225,-39.23860043034933,-21.988176657170374,-4.061455276993922,3
100,-30.10968819523254,-59.13926774463268,27.514667975700707,-26.117217855605794,-59.69965871105443,11.005754301833743,2
101,-18.31711785489743,64.5151607354397,27.18445146742284,9.165651419846531,-56.78446901429579,-44.26398217905783,1
102,-22.737014596936884,-48.422217906520544,38.15957499549987,-4.722418846460354,-68.4442501844407,0.1632184094663977,2
103,-18.16819337030434,-18.74078505431373,24.198823664134004,-58.60278358901676,-38.173512514848994,-26.387270368209222,0
104,0.8992358119927664,44.35539777680883,-53.1350991858497,3.5148577563771246,-1.0753483894399452,-69.4944585788931,4
105,-15.708517828286103,-61.87015624346953,32.134658795128715,-22.727434097584343,-70.5904180225881,-17.091432801473488,2
106,-25.708939084749563,74.3197324437936,41.64398011825105,19.41987685321435,-42.36590271159816,-56.769256520306,1
107,-58.53801267306644,57.99448897869989,17.08057556212381,39.813207047030254,-80.62893230938536,82.20934641762129,6
108,2.8189386132163534,-53.74134598485828,-76.01028470142785,83.19332245914323,66.3259028893784,48.34502432238588,7
109,13.97620918767408,-48.4648188520889,-67.02588021822216,79.34650368064719,65.3176781039913,43.80164279778504,7
110,-66.12524405656391,50.631073613114935,5.161138855549098,24.10390991199295,-74.17466451733084,74.8142045819871,6
111,-6.403435369101994,-42.49978541520436,31.618210285098957,-56.32395802923463,-33.47032133300532,-14.245728913162006,0
112,-19.21532316253069,56.5580146393018,31.144689139472067,8.53226539677112,-57.71066666468088,-40.42114383974868,1
113,-76.43727519290287,55.32940180060901,18.4134523810756,27.33025899123769,-68.64311083992737,78.31307317486647,6
114,-35.33042522345125,-60.75491815149788,20.984790629684216,-6.182851049941563,-59.563443092766015,12.022340185056956,2
115,-12.635498109527672,41.43195811851352,-45.90043689780508,1.2487212501222809,15.89296831963144,-73.08466505366341,4
116,-66.05171926983894,41.92242508134828,13.523958161728595,26.07059441088561,-74.44656950378537,66.79968262527662,6
117,-71.6430321081656,56.28743563583003,13.24572770761715,42.13558697440229,-68.17248275990329,78.00890074086783,6
118,-17.289411895696738,47.6169432830937,-38.86117255456632,1.8499623443250397,17.381125808083425,-67.38511964689468,4
119,13.586441803606164,-44.65833002958151,-63.48777351354308,84.39112668116023,70.18120387001251,47.22291119599321,7
120,-18.8435063279966,-69.75404744025545,30.9390744058769,3.815209239403993,-59.04368014768749,-5.322296438639597,2
121,-51.16620609573503,58.00150325303591,21.213737998948744,30.28493337174743,-69.19046462271504,73.3284744045897,6
122,54.33591164435381,-44.02999028115181,-49.01611053194544,-45.671117136861625,-30.462478580395956,0.7043630902711171,3
123,-12.573667879941809,84.88366419826656,31.824624543901542,5.604785709290095,-53.59110371032356,-34.91887850464456,1
124,-12.670596091442825,-38.08186348422179,7.310330044902006,-56.747769827290064,-34.700180035853066,-26.05314141560008,0
125,-10.27376299139345,-30.272144968755374,21.172240188625537,-53.32492654119142,-36.79466444188901,-21.9571533439528,0
126,-24.526270095854137,-74.30905735134573,31.890941169420337,-17.55875532415211,-50.01422863267789,10.709480473469196,2
127,-13.514982629221752,53.93205602407191,37.37636894571634,20.589462923552407,-63.32323309232366,-44.97056556577628,1
128,-11.89898055041492,-35.00421495008791,18.72208387974838,-63.19914557850474,-32.73164130516272,-13.171836041064504,0
129,-11.341083011062372,48.26583052968103,-63.515118578465874,5.967950303721018,9.117580400493193,-75.13723350607022,4
130,18.39719137159936,-62.18652498399664,-70.14351629974236,75.14108313457314,72.3779203436028,49.42900052650016,7
131,-19.12849627472101,49.122097153858206,-18.412160233488606,-13.35122298997532,22.3860995028111,-60.52777135444737,4
132,-17.748687264756235,68.20233257383988,29.135742679870468,18.734946707088906,-45.756001852567664,-46.85473034755614,1
133,-70.67509796149315,50.3214846734236,15.200024790484326,40.13522572458071,-73.05853622032734,72.5648997933527,6
134,-42.44437511730066,-67.5678493648904,30.95563908229872,-4.262369241464649,-65.15516763666749,6.025322282000039,2
135,-29.256157394935933,-64.54423257031432,42.012001286771714,-1.1977155632166188,-44.94793740220784,7.850259891120999,2
136,6.823650091990698,-49.92655601952377,-67.84116083735854,79.96621068171817,61.01820813028113,51.01988831710225,7
137,-61.69037152694297,62.39444170767385,17.06515674053393,26.79106780327097,-65.14561764830981,63.89851500588812,6
138,19.35307525618093,-48.15509539060853,-68.64890084961739,67.37258872656544,60.23084172314704,48.1729923317343,7
139,-72.26701183519977,66.47499242177581,6.098738907470759,25.732105545843204,-63.92034083326742,70.35814990338154,6
140,-6.344595027336546,-47.96375262567431,16.957498393351592,-46.86029579337024,-27.665397333701847,-17.792605186270883,0
141,-11.399071938497652,58.97755453490152,37.29399386741397,25.174778892593167,-43.64351725853208,-50.46447399833599,1
142,11.67879731867503,-43.52051135712968,-61.09994387692488,76.40837712286998,76.40232544236052,50.08593750455365,7
143,-57.267564825324186,57.5997435387795,20.744388643895935,24.30310356383112,-85.18813755506454,79.92592843961239,6
144,-18.745412938023545,-31.6922311453561,17.113886529240634,-46.25614177916909,-29.344410881659524,-34.58396293500751,0
145,-16.819650057474725,-20.15778824849201,9.136394968062769,-58.42576605623236,-21.30514129876265,-12.525603792095016,0
146,53.27552423536572,-50.7441633839906,-43.91722045171458,-46.50465497014423,-25.980642258066855,0.1171343221551688,3
147,-25.051063028361405,61.71893394965683,40.44764153849509,15.090917089720412,-41.85177280925603,-61.81837342190624,1
148,-10.980532827301191,38.980721411383534,-46.80544641451024,-3.079639744864143,-1.1615311796635783,-74.09666476501336,4
149,-10.680079683937956,-44.58795883166652,16.5944381062009,-63.36216070929302,-19.18847227908447,-27.43010404733294,0
150,47.00385798635797,-37.80008447919356,-52.522593408989614,-53.22129979963611,-28.720108831556644,13.238373700764472,3
151,27.593944183415942,-39.65882391066876,-61.32672585804603,79.92806470099293,79.45498216971173,49.08298157147692,7
152,-28.122047399721865,-63.46696802004666,22.45236746797824,-13.481777667104296,-48.12904856852798,-0.9059113177762854,2
153,-64.76258828096901,50.64430447290374,8.453382188413642,38.56146863349432,-69.27759623723641,71.30008424638825,6
154,42.26592514745411,-40.08721017715604,-43.10302418777747,-51.78415286626839,-37.63863456850157,5.230083194207438,3
155,-70.33567473221675,59.12975595729827,10.791796218727152,34.27780944668883,-58.78108408843937,67.8420997751829,6
156,-5.013634126826469,-32.33156625345644,20.558885620022465,-53.39569020362558,-32.43176059571246,-18.84636089656604,0
157,-20.790808155024017,-25.47833811269756,1.1564893900293782,-57.03515918591398,-32.266399065893765,-10.536759476369287,0
158,-0.9956305717275722,37.59359441204589,-54.82508646496082,-5.799247969829984,16.062509209200392,-72.2028637794394,4
159,-55.78550290043592,71.18644289975047,22.67391331542147,23.680580479278948,-70.98074139613892,76.48646030868835,6
160,-13.398611810362867,-27.51258312554725,16.350440365943008,-61.00555003287568,-32.79414406465482,-15.43719156584633,0
161,2.104710228805816,53.70706633596788,-38.02173151116996,13.490214099573764,18.610241907583823,-68.1912343923997,4
162,-6.317655797175224,51.34125089613111,-50.7215409029424,-1.3602656696968043,12.879914932902594,-71.77009039641689,4
163,-3.084260496700008,-22.08224141086965,14.372387139944632,-50.153076734592005,-25.66791952953728,-28.607169572961027,0
164,5.803439056548017,42.0814284654104,-48.309542621357465,13.07739696788214,21.53734630342879,-62.68604695187386,4
165,-14.064996932078468,55.6292282205434,48.022520010683614,18.608474402215705,-59.63663130559854,-47.51528654601474,1
166,-16.56415138260035,46.96415021771136,-52.48767953898364,1.429657140814928,10.196066060833305,-66.36603416189291,4
167,-62.57368565383247,65.40666887616001,33.28268628261395,25.49954267273209,-68.91543221188185,75.58322507174579,6
168,1.0245719094725754,34.60810713124394,-48.61526124446088,-1.1540538782613248,11.975426377942789,-72.76342664217916,4
169,52.188502298579294,-55.36118944133109,-48.01570757847376,-54.6763290468729,-29.94489714626864,0.9717521588597968,3
170,18.719387652541016,-52.11309076095926,-63.368846511130194,64.02096269074305,68.18969393659631,56.71244027322526,7
171,-15.457071882183383,67.00131698929077,34.925760436364335,16.22769791814454,-58.30590207347672,-51.50427407343858,1
172,-60.80098304902242,61.02421173659032,17.402086696559486,28.89151064112661,-80.30004658748557,73.12432030204806,6
173,-13.243487748724338,-40.95190562540319,12.406385777089554,-48.57641402318412,-30.296557124847595,-31.33654909056657,0
174,53.16403125679507,-45.65764885586036,-58.125657548287165,-54.85702834307734,-31.06116697094712,-9.446174898909064,3
175,-25.93366996550736,-32.6609230421889,8.556029464540988,-61.6561347635604,-27.932408308254125,-18.131261066777583,0
176,-19.58776367927866,67.93625860465616,34.61302073819228,10.178646510438416,-57.44602475033152,-60.53871328668964,1
177,-20.044840267538163,60.73663426944061,50.397971551620486,26.35450330858801,-48.22050045752914,-58.66366031078673,1
178,10.730986706605387,-58.42220114225157,-65.06919668780864,63.75725759570656,63.69434796976187,40.25832454514112,5
179,-31.432376580524576,63.97258582281768,27.559307652217917,1.088347489794005,-52.993535431768336,-58.56159871832425,1
180,-8.462371753953889,-47.105720880403865,22.21109893626439,-63.25604902334312,-34.52641845852407,-22.37565387131361,0
181,-71.4414372268226,56.89592779447794,12.515747454739412,19.562226665680782,-78.38117815742491,76.67055503885295,6
182,-15.98631731201264,72.94829430129349,43.14853639144854,34.51102683872118,-50.2262176016134,-56.53958924817728,1
183,-3.0144070087706467,45.50603067463106,-42.87447116305753,-12.216108171819252,21.58693234379195,-69.89104246846092,4
184,12.527743198390224,-60.43167590480943,-67.3963820576093,55.76789517238015,75.47741175734879,45.50055370429463,5
185,-6.787015034021112,47.552606182949845,-43.10895768099833,-1.931860783456294,-1.6914707223407603,-58.18541282200715,4
186,-9.13294138691833,46.11149654066969,-47.75264405241232,2.38875625103484,2.577182602134215,-57.57389431649782,4
187,-13.455596021710736,34.93453002966351,-47.25202624517562,3.166145301432992,12.97789950611634,-68.82156970332157,4
188,11.698320543217893,-47.11903777713166,-61.1919031551649,77.72860657339015,62.51933758746041,48.04960267259947,7
189,-18.433427489511384,74.68332138957459,26.376279122902723,28.12702658694078,-50.81240231347546,-49.7116520574389,1
190,-1.198304812352136,44.62479795397111,-57.90279307367406,2.067264404628581,15.47755224015468,-61.42738220524438,4
191,55.04436515446035,-43.0299616313768,-53.784641670077065,-48.36637397375417,-16.378881072848284,10.249300861739028,3
192,-4.617330097655024,46.47084920194565,-47.50258741507536,0.8014126726912838,4.091495720502408,-74.66694705656376,4
193,7.223941687726883,-42.97479474481874,-69.13316444876834,69.83124471789183,62.68064519817773,51.78506750824648,7
194,-70.36342392827223,62.578056531947226,28.72030910209449,37.83609214080916,-69.036418419038,60.54658589827826,6
195,-69.7657854790536,57.71896341603704,15.546114187515778,26.266088888790527,-77.09953718120782,74.66876357081429,6
196,-64.49379465319942,66.8090947831166,20.953173388972942,32.04143275266378,-78.53113262406958,91.32565678772356,6
197,-26.77255564003816,73.85592045998872,22.12043311070645,15.826381062101596,-49.33656015510665,-53.61063254646342,1
198,-9.932963999993746,47.96303596738603,-47.34029635630899,0.5383499156688736,17.739049816562723,-69.04213270370158,4
199,-33.75682669217275,-61.46431962530704,33.15938063955508,-10.21119765026704,-65.7335735599849,-2.915447533640843,2
200,13.624296676700132,-59.79607166026422,-69.56072864526136,61.3928191057356,67.63959286899423,41.48283560636301,5
201,-23.825449310167176,75.90488408369576,36.12615891323597,17.07355251838644,-42.27385038697705,-49.42199357419742,1
202,-43.36714316132801,-66.03909411353739,23.80900646065257,-12.25141755220654,-55.90890214636178,-3.818415931547212,2
203,-12.332645410470452,66.38866099810076,38.553177671312646,15.024037321607226,-59.29904239697567,-50.70632889617357,1
204,-1.1015515886638363,35.30229771725807,-47.261242013890495,3.378887974966733,9.297745470565753,-84.90592684643217,4
205,59.114360474474815,-45.35622591898916,-51.80934099907378,-56.94656129332654,-29.72224051090893,10.339542204682289,3
206,23.986832756641576,-56.88271037512492,-76.13842985338653,69.62932002708861,76.38843959636674,53.81314872782434,5
207,-85.12612488894534,52.079634433278684,6.154403993313762,34.40504838533067,-67.1004189992915,72.30183689718288,6
208,52.89918165066852,-57.6346434251186,-52.565399655549214,-53.92607357946182,-22.20658300207089,1.2771718199269282,3
209,-18.084880300028537,-64.59609928118967,25.733308379985463,-17.504776571163738,-61.02247361756303,-1.2176211445966367,2
210,18.0880647928833,-44.94600684176874,-85.3635618780325,58.80414928824818,72.70245206202941,48.72165783548771,5
211,43.051265899546806,-47.948766146406754,-45.44501108878601,-55.51108695803509,-35.15539750526209,19.14225469450054,3
212,-35.85303955265252,-51.748916271892064,19.31801613351197,-12.591637320082311,-48.90247237267591,-4.871198064506958,2
213,-5.624142496998797,70.66772131635022,41.01650141773084,17.1871200737223,-54.59390533368714,-53.11046511987638,1
214,-31.68515617358593,-71.54580571478962,27.496326512179035,-0.5833740201695896,-61.003621292130745,3.366277142255562,2
215,-71.05619229366135,39.73267889761408,20.437611809271488,27.589995511121007,-74.56429783888478,77.10387529193812,6
216,59.505132624285466,-45.59321487643001,-55.358362957897214,-50.07086999046451,-39.41826454468704,3.8799746751406095,3
217,-58.47727229299904,58.08682715073397,17.534836770873916,29.496456848114008,-80.33269973368101,65.54049233345638,6
218,-13.38393599067513,42.80649513122314,-42.84348530637332,0.4086067099579329,13.016389545265987,-66.64444649896186,4
219,6.975315230173582,-53.24854157493477,-55.80963222536974,68.74218304918398,71.74622887722204,57.6643157540375,7
220,-30.54589545658637,-70.29682852745934,19.63503980447889,-13.624481725329026,-48.01427529590024,9.94749473977874,2
221,-25.36314968267397,83.69094038910553,49.75803016468257,14.512228511432502,-55.06019705526408,-57.82130025887764,1
222,-17.7647927069002,78.36206388032086,29.0608523737848,10.45444059713392,-58.381745488760544,-47.16550118518652,1
223,-38.72590576505056,-62.7023623178363,33.27910139272191,-8.401247802137586,-51.29980908621208,-7.067988992254481,2
224,-64.42020924359812,61.15201667477321,18.168906953778823,38.16835354357673,-78.05132948785612,74.20945795703155,6
225,-8.294484730087023,40.96959806590528,-44.15052661463952,5.919419859480041,10.334629567846854,-75.95096025279871,4
226,0.6442514430836646,-32.946157314370794,13.82554491184451,-58.29647461935672,-33.074073038391084,-25.34656378943053,0
227,56.94916531948073,-44.80936954011845,-37.48017892631994,-53.9944778487062,-30.11888696967463,4.075895236314163,3
228,-59.464115708779445,67.13336536535968,21.145791410609714,25.398458190622943,-80.58643760242315,64.73288294800517,6
229,-74.69019582257751,67.58561929585333,16.054261650644573,33.06326342275958,-59.39884650552166,65.89194501494299,6
230,-28.87535874661299,-73.88481980121877,31.391955338989344,-13.372444572944811,-60.23131912206669,2.1417307928297524,2
231,-67.56327661248076,59.73043140806072,13.40500447843246,22.87965390798902,-82.25726147292279,72.12427473981545,6
232,-13.013039230070977,65.12762815177807,50.73118076876192,13.397242715816976,-51.94418338184488,-62.51856543229594,1
233,9.243505189383807,-51.81229819293152,-69.63930354529123,72.87347820328957,73.00469435539416,42.51054006146646,5
234,-0.541792262642943,-58.91281642601507,-59.71764308290991,63.91015897286312,76.90410819819778,48.97200992589009,5
235,-17.155873001619316,67.92096376861066,37.34028620334981,19.904198008567064,-50.911091768082535,-57.50469799739816,1
236,-31.45731246651547,-65.41757019592131,27.56764500894731,-12.147851845066292,-52.66075490457264,-1.9706252176830923,2
237,-36.79979101519806,-52.88313854555289,19.60315722297144,-12.425081788711996,-49.33880025165615,-4.551503651255351,2
238,-0.3051676794702116,42.40631512112223,-48.141986526806846,-3.65895583151806,7.640703513333406,-66.86302430816059,4
239,-6.64156164027631,37.69553467954401,-38.45257847422319,-4.428983804770391,12.628614806060964,-60.1437299338741,4
240,-17.57856391357338,66.6719085813572,32.72380630230772,3.2599052258128385,-54.70880882316,-56.33662089126587,1
241,-18.33876771760237,64.81396444369865,42.08034971628376,9.42384949077147,-47.41765431155405,-59.084422804464246,1
242,62.12913888691528,-42.57123831017569,-52.57194983447784,-47.42116211030795,-29.24380663598889,5.203484714743866,3
243,-20.076816458185743,55.056284608162976,44.86975802831657,29.686614773822143,-54.210408645408464,-59.26250823129102,1
244,-25.86166280876555,-71.01799501498151,31.914610613348696,-15.567115504818505,-59.21830807140679,4.774708761672827,2
245,17.8080355911739,-50.511991846808336,-62.30081663177738,77.62623871179828,77.85969388133448,36.75210593709812,5
246,44.76226659587967,-47.36058709228821,-53.89804082595938,-38.82005372218548,-34.05360463787827,3.55148246884261,3
247,-25.5360727916083,70.43498327417274,31.238430383956995,20.708034515830494,-49.08101937205845,-32.425077720770744,1
248,-10.410322587108876,39.36474808561718,-56.51080578223698,4.516199139236967,12.940018963662617,-77.39283426726608,4
249,41.92962150616432,-53.9567696236051,-43.46293730962854,-46.33662420294401,-32.61904620681769,-4.53185988259218,3
250,7.027245875528728,45.30140644638004,-53.23838227006164,1.6076576984627395,11.446912799735175,-76.84922899999378,4
